date,nav,scheme_code
2013-05-04,13.4782,118632
2013-05-06,13.8796,118632
2013-05-07,13.4009,118632
2013-05-08,12.7128,118632
2013-05-09,12.8133,118632
2013-05-11,14.4377,118632
2013-05-12,14.5651,118632
2013-06-02,14.4775,118632
2013-06-03,14.0779,118632
2013-06-05,14.2356,118632
2013-06-06,13.8693,118632
2013-06-08,12.3588,118632
2013-06-09,12.9802,118632
2013-06-11,14.4002,118632
2013-06-12,14.6049,118632
2013-07-01,14.7718,118632
2013-07-02,14.4048,118632
2013-07-03,14.1368,118632
2013-07-05,14.3852,118632
2013-07-06,13.7436,118632
2013-07-08,12.4816,118632
2013-07-10,13.6097,118632
2013-07-11,14.28,118632
2013-08-01,14.7197,118632
2013-08-02,14.3212,118632
2013-08-03,14.2733,118632
2013-08-04,13.4526,118632
2013-08-05,14.3518,118632
2013-08-07,13.2314,118632
2013-08-08,12.7214,118632
2013-08-10,13.6174,118632
2013-08-11,14.182,118632
2013-09-01,14.7249,118632
2013-09-04,13.3266,118632
2013-09-05,14.2864,118632
2013-09-07,13.3168,118632
2013-09-10,13.7175,118632
2013-09-12,14.8292,118632
2013-10-01,14.6784,118632
2013-10-04,13.4579,118632
2013-10-05,14.3731,118632
2013-10-06,13.6318,118632
2013-10-07,13.259,118632
2013-10-09,13.3471,118632
2013-10-10,13.7388,118632
2013-10-12,14.7766,118632
2013-11-01,14.6421,118632
2013-11-02,14.2908,118632
2013-11-03,14.2265,118632
2013-11-04,13.5316,118632
2013-11-06,13.3795,118632
2013-11-07,13.4425,118632
2013-11-09,13.4542,118632
2013-11-10,13.9215,118632
2013-11-11,14.0904,118632
2013-11-12,14.72,118632
2013-12-02,14.3298,118632
2013-12-03,14.1646,118632
2013-12-04,13.3635,118632
2013-12-06,13.3408,118632
2013-12-07,13.6028,118632
2013-12-08,12.8515,118632
2013-12-09,13.3458,118632
2013-12-11,14.0191,118632
2013-12-12,14.6114,118632
2014-01-01,15.1641,118632
2014-01-04,16.3998,118632
2014-01-07,20.2354,118632
2014-01-08,19.7328,118632
2014-01-09,21.1961,118632
2014-01-10,21.2853,118632
2014-01-12,24.0141,118632
2014-02-01,14.9258,118632
2014-02-04,16.5762,118632
2014-02-05,16.4055,118632
2014-02-06,18.8857,118632
2014-02-07,20.4426,118632
2014-02-09,21.2769,118632
2014-02-12,23.9993,118632
2014-03-01,14.9541,118632
2014-03-02,14.4507,118632
2014-03-03,15.108,118632
2014-03-04,16.5041,118632
2014-03-06,18.9956,118632
2014-03-07,20.5302,118632
2014-03-09,21.4935,118632
2014-03-11,22.7017,118632
2014-03-12,24.2533,118632
2014-04-02,14.465,118632
2014-04-03,15.3215,118632
2014-04-04,16.4255,118632
2014-04-06,19.0685,118632
2014-04-07,20.5459,118632
2014-04-08,20.0161,118632
2014-04-09,21.4261,118632
2014-04-12,24.3271,118632
2014-05-02,14.4861,118632
2014-05-03,15.4493,118632
2014-05-05,16.4094,118632
2014-05-06,19.3489,118632
2014-05-08,20.1673,118632
2014-05-09,21.5339,118632
2014-05-11,22.794,118632
2014-05-12,24.1536,118632
2014-06-01,14.9235,118632
2014-06-02,14.4906,118632
2014-06-03,15.624,118632
2014-06-05,16.4314,118632
2014-06-06,19.5433,118632
2014-06-08,20.0311,118632
2014-07-01,14.856,118632
2014-07-02,14.5266,118632
2014-07-03,15.7893,118632
2014-07-04,16.4194,118632
2014-07-05,16.3084,118632
2014-07-07,20.5836,118632
2014-07-08,19.9777,118632
2014-07-10,21.0501,118632
2014-07-11,22.8806,118632
2014-08-01,14.8357,118632
2014-08-05,16.3463,118632
2014-08-07,20.0262,118632
2014-08-08,19.6787,118632
2014-08-09,21.8269,118632
2014-08-10,20.9858,118632
2014-08-12,23.7779,118632
2014-09-01,14.7928,118632
2014-09-04,16.636,118632
2014-09-05,16.7704,118632
2014-09-06,19.765,118632
2014-09-07,19.7643,118632
2014-09-09,21.8095,118632
2014-09-10,21.3712,118632
2014-09-12,23.4637,118632
2014-10-01,14.7676,118632
2014-10-02,14.4875,118632
2014-10-03,15.8336,118632
2014-10-04,16.6791,118632
2014-10-06,19.7891,118632
2014-10-07,19.7887,118632
2014-10-09,21.6806,118632
2014-10-10,21.1257,118632
2014-10-11,22.8659,118632
2014-10-12,23.5379,118632
2014-11-02,14.5698,118632
2014-11-03,15.7797,118632
2014-11-04,16.5678,118632
2014-11-06,19.7583,118632
2014-11-07,19.4787,118632
2014-11-08,19.7947,118632
2014-11-09,21.8595,118632
2014-11-11,23.0631,118632
2014-11-12,23.4096,118632
2014-12-02,14.6409,118632
2014-12-03,15.775,118632
2014-12-05,17.0811,118632
2014-12-06,19.8035,118632
2014-12-08,19.9321,118632
2014-12-09,21.8769,118632
2014-12-11,23.1128,118632
2014-12-12,23.2532,118632
2015-01-01,23.6528,118632
2015-01-04,24.9774,118632
2015-01-06,24.5501,118632
2015-01-07,24.6845,118632
2015-01-09,23.4753,118632
2015-01-10,23.4492,118632
2015-01-12,24.1287,118632
2015-02-01,23.8685,118632
2015-02-02,25.1129,118632
2015-02-03,25.8113,118632
2015-02-06,24.0843,118632
2015-02-07,24.7617,118632
2015-02-09,23.2252,118632
2015-02-11,24.0093,118632
2015-02-12,23.9763,118632
2015-03-02,25.0832,118632
2015-03-03,25.8821,118632
2015-03-06,23.7295,118632
2015-03-07,24.8297,118632
2015-03-08,25.3743,118632
2015-03-09,23.5001,118632
2015-03-11,24.14,118632
2015-03-12,23.8826,118632
2015-04-02,24.9246,118632
2015-04-03,25.7662,118632
2015-04-05,24.2991,118632
2015-04-06,23.8115,118632
2015-04-08,25.3628,118632
2015-04-09,23.0544,118632
2015-04-11,24.1744,118632
2015-04-12,23.6939,118632
2015-05-01,23.9306,118632
2015-05-02,24.8215,118632
2015-05-03,25.7857,118632
2015-05-05,24.2251,118632
2015-05-06,23.7208,118632
2015-05-08,25.5498,118632
2015-05-10,23.8972,118632
2015-05-11,23.8487,118632
2015-06-01,23.2978,118632
2015-06-02,24.5556,118632
2015-06-04,25.1357,118632
2015-06-05,23.4804,118632
2015-06-07,24.989,118632
2015-06-08,25.7285,118632
2015-06-10,23.9205,118632
2015-06-11,23.9408,118632
2015-07-01,23.1888,118632
2015-07-04,25.0988,118632
2015-07-05,23.2601,118632
2015-07-07,24.98,118632
2015-07-08,25.6753,118632
2015-07-09,22.6228,118632
2015-07-10,24.0002,118632
2015-07-12,23.6828,118632
2015-08-01,23.5557,118632
2015-08-04,25.3594,118632
2015-08-05,23.5699,118632
2015-08-06,23.48,118632
2015-08-07,24.7241,118632
2015-08-09,22.9928,118632
2015-08-10,23.8578,118632
2015-08-12,23.5217,118632
2015-09-01,23.6919,118632
2015-09-02,24.2059,118632
2015-09-03,25.3653,118632
2015-09-04,25.4355,118632
2015-09-06,23.4042,118632
2015-09-07,24.6404,118632
2015-09-09,23.4313,118632
2015-09-10,23.9808,118632
2015-09-11,24.0569,118632
2015-09-12,23.1808,118632
2015-10-02,24.3834,118632
2015-10-03,25.2727,118632
2015-10-04,25.4342,118632
2015-10-06,23.7336,118632
2015-10-07,24.8298,118632
2015-10-08,25.5996,118632
2015-10-09,23.3613,118632
2015-10-11,23.6048,118632
2015-10-12,23.3611,118632
2015-11-02,24.5886,118632
2015-11-03,25.1691,118632
2015-11-05,23.9045,118632
2015-11-06,23.2339,118632
2015-11-08,25.3892,118632
2015-11-09,23.3722,118632
2015-11-12,23.1149,118632
2015-12-01,23.8558,118632
2015-12-02,24.9342,118632
2015-12-03,25.4292,118632
2015-12-05,23.3741,118632
2015-12-06,23.2541,118632
2015-12-08,24.9941,118632
2015-12-10,23.9224,118632
2016-01-01,24.1592,118632
2016-01-02,22.3199,118632
2016-01-03,20.9882,118632
2016-01-04,22.7749,118632
2016-01-06,23.4935,118632
2016-01-07,24.5517,118632
2016-01-08,25.4483,118632
2016-01-09,26.4371,118632
2016-01-11,26.4556,118632
2016-01-12,25.0419,118632
2016-02-02,21.9913,118632
2016-02-03,21.4877,118632
2016-02-05,22.6677,118632
2016-02-06,23.6277,118632
2016-02-08,25.4105,118632
2016-02-09,26.5166,118632
2016-02-11,25.9866,118632
2016-02-12,24.711,118632
2016-03-02,21.6981,118632
2016-03-03,21.8293,118632
2016-03-05,22.4577,118632
2016-03-06,23.5755,118632
2016-03-08,25.1746,118632
2016-03-10,26.714,118632
2016-03-11,25.8165,118632
2016-04-01,23.6582,118632
2016-04-02,21.8202,118632
2016-04-03,21.8207,118632
2016-04-04,22.8388,118632
2016-04-05,22.2164,118632
2016-04-07,24.7625,118632
2016-04-08,25.1597,118632
2016-04-10,26.8853,118632
2016-04-11,25.7192,118632
2016-05-01,23.6725,118632
2016-05-02,22.1293,118632
2016-05-04,22.2847,118632
2016-05-05,22.3476,118632
2016-05-07,24.6453,118632
2016-05-08,25.6611,118632
2016-05-10,26.8287,118632
2016-05-12,24.8573,118632
2016-06-01,23.6076,118632
2016-06-04,22.2747,118632
2016-06-05,22.3996,118632
2016-06-06,23.6339,118632
2016-06-09,26.9959,118632
2016-06-10,26.7141,118632
2016-06-12,24.9297,118632
2016-07-01,23.024,118632
2016-07-04,22.0958,118632
2016-07-06,23.89,118632
2016-07-07,24.5086,118632
2016-07-09,27.1298,118632
2016-07-10,26.7255,118632
2016-07-11,26.0267,118632
2016-07-12,24.8628,118632
2016-08-01,23.1295,118632
2016-08-02,21.931,118632
2016-08-03,21.7427,118632
2016-08-04,22.1561,118632
2016-08-06,24.0318,118632
2016-08-07,24.4277,118632
2016-08-08,25.7013,118632
2016-08-09,27.1191,118632
2016-08-11,26.1779,118632
2016-08-12,25.2738,118632
2016-09-02,21.511,118632
2016-09-03,21.8384,118632
2016-09-05,22.757,118632
2016-09-06,23.9139,118632
2016-09-08,25.6157,118632
2016-09-09,26.8397,118632
2016-09-11,25.9815,118632
2016-09-12,25.397,118632
2016-10-02,21.2345,118632
2016-10-03,21.6154,118632
2016-10-05,22.8087,118632
2016-10-06,23.7818,118632
2016-10-08,25.2349,118632
2016-10-10,26.6654,118632
2016-10-11,26.4475,118632
2016-11-01,23.017,118632
2016-11-02,20.5606,118632
2016-11-03,21.6799,118632
2016-11-04,22.4342,118632
2016-11-05,22.7257,118632
2016-11-07,24.7714,118632
2016-11-08,25.2549,118632
2016-11-11,25.6714,118632
2016-12-01,22.8466,118632
2016-12-02,20.335,118632
2016-12-04,22.6159,118632
2016-12-05,22.8837,118632
2016-12-07,24.9903,118632
2016-12-08,25.544,118632
2016-12-09,26.2624,118632
2016-12-12,25.1439,118632
2017-01-02,26.6348,118632
2017-01-03,27.7667,118632
2017-01-06,30.1327,118632
2017-01-08,32.1063,118632
2017-01-09,31.6691,118632
2017-01-11,33.6633,118632
2017-01-12,33.4223,118632
2017-02-01,24.8896,118632
2017-02-02,26.8202,118632
2017-02-03,27.4685,118632
2017-02-05,29.46,118632
2017-02-06,30.3031,118632
2017-02-08,32.0117,118632
2017-02-11,33.8467,118632
2017-03-01,25.0489,118632
2017-03-02,26.8479,118632
2017-03-03,27.4886,118632
2017-03-04,28.911,118632
2017-03-05,29.4667,118632
2017-03-07,30.7076,118632
2017-03-08,31.6737,118632
2017-03-10,31.4069,118632
2017-03-11,33.9577,118632
2017-04-01,24.9821,118632
2017-04-05,29.6105,118632
2017-04-07,30.6469,118632
2017-04-08,31.7571,118632
2017-04-09,31.4361,118632
2017-04-10,31.5247,118632
2017-04-12,33.4572,118632
2017-05-01,25.1755,118632
2017-05-04,29.0429,118632
2017-05-05,29.4109,118632
2017-05-06,30.3514,118632
2017-05-07,30.7453,118632
2017-05-09,31.5585,118632
2017-05-10,31.483,118632
2017-05-12,33.4891,118632
2017-06-01,25.0766,118632
2017-06-02,27.1466,118632
2017-06-03,27.673,118632
2017-06-04,28.9812,118632
2017-06-06,30.229,118632
2017-06-07,30.9183,118632
2017-06-09,31.3772,118632
2017-06-10,31.8248,118632
2017-06-11,33.9914,118632
2017-06-12,33.1637,118632
2017-07-02,27.0582,118632
2017-07-03,27.5637,118632
2017-07-04,28.95,118632
2017-07-06,30.4099,118632
2017-07-07,30.9141,118632
2017-07-08,31.8846,118632
2017-07-09,31.4877,118632
2017-07-11,33.6005,118632
2017-07-12,33.6118,118632
2017-08-02,27.077,118632
2017-08-03,27.5182,118632
2017-08-05,29.5504,118632
2017-08-06,30.506,118632
2017-08-08,31.6179,118632
2017-08-09,31.4232,118632
2017-08-11,33.4258,118632
2017-08-12,33.871,118632
2017-09-01,25.0859,118632
2017-09-02,27.1861,118632
2017-09-03,27.4788,118632
2017-09-05,29.6765,118632
2017-09-06,30.5259,118632
2017-09-08,31.2446,118632
2017-09-10,31.8386,118632
2017-09-11,33.4535,118632
2017-10-01,25.3305,118632
2017-10-02,27.1467,118632
2017-10-03,27.4825,118632
2017-10-04,29.0389,118632
2017-10-05,29.9594,118632
2017-10-07,31.2073,118632
2017-10-08,30.9067,118632
2017-10-10,31.9242,118632
2017-10-11,33.6443,118632
2017-11-01,25.5653,118632
2017-11-04,29.3229,118632
2017-11-05,30.031,118632
2017-11-07,31.1432,118632
2017-11-08,30.6617,118632
2017-11-09,31.6347,118632
2017-11-10,31.7567,118632
2017-11-12,34.0329,118632
2017-12-01,25.6686,118632
2017-12-04,29.2211,118632
2017-12-05,29.9322,118632
2017-12-06,30.3447,118632
2017-12-07,31.2596,118632
2017-12-09,32.094,118632
2017-12-10,32.0301,118632
2017-12-12,33.885,118632
2018-01-01,34.6262,118632
2018-01-02,35.7358,118632
2018-01-03,33.9327,118632
2018-01-06,33.3544,118632
2018-01-08,35.1089,118632
2018-01-10,34.388,118632
2018-01-11,33.9584,118632
2018-02-01,34.5302,118632
2018-02-02,34.7973,118632
2018-02-04,32.7923,118632
2018-02-05,34.2246,118632
2018-02-07,32.9111,118632
2018-02-08,34.989,118632
2018-02-11,34.3998,118632
2018-03-01,34.6333,118632
2018-03-04,33.0696,118632
2018-03-05,34.0608,118632
2018-03-07,33.0748,118632
2018-03-08,35.3753,118632
2018-03-09,36.7355,118632
2018-03-10,34.1188,118632
2018-03-12,34.6368,118632
2018-04-01,34.9609,118632
2018-04-04,32.7241,118632
2018-04-05,33.8283,118632
2018-04-06,33.0834,118632
2018-04-07,33.2067,118632
2018-04-09,36.2352,118632
2018-04-10,33.5729,118632
2018-04-12,34.7341,118632
2018-05-01,35.2026,118632
2018-05-02,34.6657,118632
2018-05-03,33.5489,118632
2018-05-04,33.295,118632
2018-05-06,32.9146,118632
2018-05-07,33.1059,118632
2018-05-09,36.2032,118632
2018-05-10,32.5654,118632
2018-05-11,34.3161,118632
2018-05-12,34.1841,118632
2018-06-02,34.1225,118632
2018-06-03,33.2481,118632
2018-06-04,33.3987,118632
2018-06-06,33.387,118632
2018-06-07,33.1586,118632
2018-06-08,35.4678,118632
2018-06-09,36.5036,118632
2018-06-11,34.1348,118632
2018-06-12,33.7422,118632
2018-07-02,34.131,118632
2018-07-03,32.8094,118632
2018-07-05,34.1863,118632
2018-07-06,33.7109,118632
2018-07-08,35.3674,118632
2018-07-09,36.8595,118632
2018-07-12,33.8079,118632
2018-08-01,35.419,118632
2018-08-02,34.7053,118632
2018-08-03,33.0565,118632
2018-08-05,34.1955,118632
2018-08-06,33.8405,118632
2018-08-08,35.4928,118632
2018-08-10,32.371,118632
2018-09-01,35.3117,118632
2018-09-02,34.4287,118632
2018-09-03,32.9489,118632
2018-09-04,33.4945,118632
2018-09-05,34.1515,118632
2018-09-07,33.4895,118632
2018-09-08,35.6865,118632
2018-09-10,32.2168,118632
2018-09-11,34.3811,118632
2018-10-01,35.1768,118632
2018-10-04,33.6416,118632
2018-10-05,33.9535,118632
2018-10-07,33.7515,118632
2018-10-08,35.3667,118632
2018-10-09,36.4594,118632
2018-10-10,33.0232,118632
2018-10-12,33.3958,118632
2018-11-01,35.2637,118632
2018-11-04,33.4863,118632
2018-11-05,34.1106,118632
2018-11-06,33.8679,118632
2018-11-07,33.6146,118632
2018-11-09,35.9588,118632
2018-11-10,32.2514,118632
2018-11-12,33.7144,118632
2018-12-01,35.3194,118632
2018-12-02,34.6196,118632
2018-12-03,33.4068,118632
2018-12-04,33.5214,118632
2018-12-06,34.1387,118632
2018-12-07,33.7237,118632
2018-12-09,36.1758,118632
2018-12-10,32.8517,118632
2018-12-11,33.9351,118632
2018-12-12,34.4292,118632
2019-01-01,35.3061,118632
2019-01-02,34.7678,118632
2019-01-03,34.7149,118632
2019-01-04,37.7396,118632
2019-01-07,38.1294,118632
2019-01-08,34.6488,118632
2019-01-10,35.232,118632
2019-01-11,37.3083,118632
2019-02-01,34.8637,118632
2019-02-04,37.8738,118632
2019-02-05,37.2702,118632
2019-02-07,38.1492,118632
2019-02-08,34.4649,118632
2019-02-12,37.5274,118632
2019-03-01,34.5153,118632
2019-03-04,37.434,118632
2019-03-05,37.396,118632
2019-03-06,38.7646,118632
2019-03-07,38.2732,118632
2019-03-09,32.9684,118632
2019-03-10,35.233,118632
2019-03-12,37.2069,118632
2019-04-01,34.7714,118632
2019-04-02,34.5859,118632
2019-04-04,37.3202,118632
2019-04-06,38.5849,118632
2019-04-07,38.4089,118632
2019-04-09,33.192,118632
2019-04-10,34.7243,118632
2019-04-11,37.4373,118632
2019-04-12,37.4698,118632
2019-05-02,34.4663,118632
2019-05-03,35.4016,118632
2019-05-04,37.5191,118632
2019-05-07,37.8995,118632
2019-05-08,34.0276,118632
2019-05-09,33.3774,118632
2019-05-11,37.2677,118632
2019-05-12,37.2128,118632
2019-06-02,34.8702,118632
2019-06-03,35.5201,118632
2019-06-05,37.1291,118632
2019-06-06,37.7242,118632
2019-06-08,34.3933,118632
2019-06-09,33.6463,118632
2019-06-11,37.396,118632
2019-06-12,36.7408,118632
2019-07-01,34.8727,118632
2019-07-02,35.0078,118632
2019-07-03,35.5907,118632
2019-07-05,36.7143,118632
2019-07-06,37.7513,118632
2019-07-08,33.8466,118632
2019-07-10,34.4231,118632
2019-07-11,37.3476,118632
2019-08-01,35.1267,118632
2019-08-02,34.4331,118632
2019-08-03,35.4924,118632
2019-08-04,37.2241,118632
2019-08-05,36.2878,118632
2019-08-07,36.9659,118632
2019-08-08,34.2803,118632
2019-08-11,36.8802,118632
2019-09-01,35.2384,118632
2019-09-04,37.5077,118632
2019-09-05,36.1098,118632
2019-09-07,37.2295,118632
2019-09-08,34.3629,118632
2019-09-09,33.9053,118632
2019-09-10,35.0899,118632
2019-09-12,36.7694,118632
2019-10-01,35.3285,118632
2019-10-04,37.378,118632
2019-10-05,36.1112,118632
2019-10-06,37.824,118632
2019-10-07,36.8628,118632
2019-10-10,34.6615,118632
2019-10-12,36.4552,118632
2019-11-01,35.2316,118632
2019-11-02,34.1241,118632
2019-11-03,36.0421,118632
2019-11-04,37.4361,118632
2019-11-06,37.9905,118632
2019-11-07,37.21,118632
2019-11-09,34.1812,118632
2019-11-10,34.8641,118632
2019-11-11,37.0639,118632
2019-11-12,36.5698,118632
2019-12-02,34.0735,118632
2019-12-03,36.4004,118632
2019-12-04,37.6532,118632
2019-12-06,37.7824,118632
2019-12-07,37.2259,118632
2019-12-09,34.1039,118632
2019-12-12,36.954,118632
2020-01-01,37.9668,118632
2020-01-04,24.836,118632
2020-01-06,28.6179,118632
2020-01-07,30.1676,118632
2020-01-09,33.8474,118632
2020-01-10,32.1394,118632
2020-01-12,37.3095,118632
2020-02-01,38.4483,118632
2020-02-03,34.5233,118632
2020-02-06,28.8451,118632
2020-02-07,30.4217,118632
2020-02-09,34.0984,118632
2020-02-11,32.7807,118632
2020-02-12,37.5432,118632
2020-03-01,38.2715,118632
2020-03-02,36.3634,118632
2020-03-03,35.0947,118632
2020-03-04,24.394,118632
2020-03-06,29.0246,118632
2020-03-07,30.6066,118632
2020-03-08,31.1644,118632
2020-03-09,33.9705,118632
2020-03-11,33.1525,118632
2020-03-12,37.821,118632
2020-04-02,37.2406,118632
2020-04-03,34.7438,118632
2020-04-05,27.499,118632
2020-04-06,29.0746,118632
2020-04-08,31.5038,118632
2020-04-09,33.208,118632
2020-04-11,33.3429,118632
2020-04-12,38.245,118632
2020-05-02,37.8623,118632
2020-05-03,34.7965,118632
2020-05-05,27.154,118632
2020-05-06,29.8914,118632
2020-05-08,31.6211,118632
2020-05-10,32.3962,118632
2020-05-11,34.062,118632
2020-06-01,37.4068,118632
2020-06-02,38.2093,118632
2020-06-03,33.8975,118632
2020-06-05,27.1651,118632
2020-06-07,31.0298,118632
2020-06-08,31.8681,118632
2020-06-10,32.6001,118632
2020-06-11,34.3419,118632
2020-07-01,37.5129,118632
2020-07-02,38.2086,118632
2020-07-04,26.1117,118632
2020-07-05,26.8711,118632
2020-07-07,31.0631,118632
2020-07-08,31.9881,118632
2020-07-09,33.2136,118632
2020-07-10,32.5833,118632
2020-07-12,38.7575,118632
2020-08-01,37.3886,118632
2020-08-04,26.2099,118632
2020-08-05,26.7445,118632
2020-08-06,30.1996,118632
2020-08-07,30.9103,118632
2020-08-09,32.8204,118632
2020-08-10,32.7154,118632
2020-08-12,38.7901,118632
2020-09-01,38.064,118632
2020-09-03,32.3964,118632
2020-09-04,27.2096,118632
2020-09-06,29.7598,118632
2020-09-07,31.1314,118632
2020-09-09,32.5343,118632
2020-09-10,33.0317,118632
2020-09-11,34.9766,118632
2020-09-12,39.0437,118632
2020-10-01,38.2168,118632
2020-10-02,37.8178,118632
2020-10-06,29.7963,118632
2020-10-07,30.9371,118632
2020-10-08,32.4045,118632
2020-10-09,32.9323,118632
2020-10-11,35.5366,118632
2020-10-12,38.8646,118632
2020-11-02,38.1614,118632
2020-11-03,32.0067,118632
2020-11-05,26.7118,118632
2020-11-06,29.0615,118632
2020-11-08,32.6573,118632
2020-11-09,32.9639,118632
2020-11-11,35.9428,118632
2020-11-12,39.0473,118632
2020-12-02,38.1116,118632
2020-12-03,29.1242,118632
2020-12-05,26.7675,118632
2020-12-06,29.2344,118632
2020-12-08,32.8053,118632
2020-12-10,32.9711,118632
2020-12-11,35.7895,118632
2021-01-01,40.4005,118632
2021-01-02,41.8157,118632
2021-01-03,44.6362,118632
2021-01-04,44.237,118632
2021-01-06,46.8615,118632
2021-01-07,47.5235,118632
2021-01-09,52.0683,118632
2021-01-10,53.9989,118632
2021-01-11,55.6464,118632
2021-01-12,53.2262,118632
2021-02-02,42.8596,118632
2021-02-03,45.1308,118632
2021-02-06,47.0119,118632
2021-02-07,47.6878,118632
2021-02-08,48.8843,118632
2021-02-09,52.4957,118632
2021-02-11,55.7095,118632
2021-02-12,53.7638,118632
2021-03-02,43.3242,118632
2021-03-03,46.0063,118632
2021-03-05,43.5025,118632
2021-03-06,47.2687,118632
2021-03-08,49.5836,118632
